DSC,simulate,analyze,score,score.metric
66,bigstep,HPR,min_samp_tail,1271.3349893972947
67,bigstep,HPR,min_samp_tail,182.15743044978487
68,bigstep,HPR,min_samp_tail,1400.2085778045046
69,bigstep,HPR,min_samp_tail,1411.00942796911
70,bigstep,HPR,min_samp_tail,318.82023492088103
71,bigstep,HPR,min_samp_tail,570.3613817359087
72,bigstep,HPR,min_samp_tail,1164.2912846005638
73,bigstep,HPR,min_samp_tail,15.382287317406089
74,bigstep,HPR,min_samp_tail,1243.7512430453733
75,bigstep,HPR,min_samp_tail,1798.9849382174498
76,bigstep,HPR,min_samp_tail,506.51833732635464
77,bigstep,HPR,min_samp_tail,1128.4231846066866
78,bigstep,HPR,min_samp_tail,1196.256970381429
79,bigstep,HPR,min_samp_tail,1852.0346727948497
80,bigstep,HPR,min_samp_tail,1228.8698823203536
81,bigstep,HPR,min_samp_tail,96.3994874456347
82,bigstep,HPR,min_samp_tail,382.67183454547063
83,bigstep,HPR,min_samp_tail,1025.6227103848535
84,bigstep,HPR,min_samp_tail,747.5437646450807
85,bigstep,HPR,min_samp_tail,1620.952120695968
86,bigstep,HPR,min_samp_tail,1288.6358685241044
87,bigstep,HPR,min_samp_tail,205.23060660214594
88,bigstep,HPR,min_samp_tail,1221.42874287097
89,bigstep,HPR,min_samp_tail,1498.133886310287
90,bigstep,HPR,min_samp_tail,2049.3077529093734
91,bigstep,HPR,min_samp_tail,1472.6718386143039
92,bigstep,HPR,min_samp_tail,852.2080733518071
93,bigstep,HPR,min_samp_tail,1218.4206849136187
94,bigstep,HPR,min_samp_tail,1114.0559291072661
95,bigstep,HPR,min_samp_tail,258.5792819468003
96,bigstep,HPR,min_samp_tail,408.43525498611194
97,bigstep,HPR,min_samp_tail,1042.0721953607697
98,bigstep,HPR,min_samp_tail,1396.0622667489156
99,bigstep,HPR,min_samp_tail,507.2391835781341
100,bigstep,HPR,min_samp_tail,294.87560287006306
1,bigstep,HPR,treedepth,0
