DSC,simulate,analyze,score,score.metric
18,bigstep,HPR,beta4_bias,0.01818505
19,bigstep,HPR,beta4_bias,0.00267335
20,bigstep,HPR,beta4_bias,0.0194656
21,bigstep,HPR,beta4_bias,0.01124785
22,bigstep,HPR,beta4_bias,0.008236219999999999
23,bigstep,HPR,beta4_bias,0.003432585
24,bigstep,HPR,beta4_bias,0.015977699999999997
25,bigstep,HPR,beta4_bias,0.004010575
26,bigstep,HPR,beta4_bias,0.037715399999999996
27,bigstep,HPR,beta4_bias,0.01292545
28,bigstep,HPR,beta4_bias,0.005812325
29,bigstep,HPR,beta4_bias,0.01254165
30,bigstep,HPR,beta4_bias,0.02141845
31,bigstep,HPR,beta4_bias,0.00555935
32,bigstep,HPR,beta4_bias,0.0045426749999999995
33,bigstep,HPR,beta4_bias,0.020058199999999998
34,bigstep,HPR,beta4_bias,9.579215e-4
35,bigstep,HPR,beta4_bias,0.012724550000000001
36,bigstep,HPR,beta4_bias,0.002577625
37,bigstep,HPR,beta4_bias,0.016517650000000002
38,bigstep,HPR,beta4_bias,6.070095e-4
39,bigstep,HPR,beta4_bias,0.006442755
40,bigstep,HPR,beta4_bias,0.004584005
41,bigstep,HPR,beta4_bias,0.003550325
42,bigstep,HPR,beta4_bias,0.0148289
43,bigstep,HPR,beta4_bias,0.003550585
44,bigstep,HPR,beta4_bias,0.01541615
45,bigstep,HPR,beta4_bias,0.002490115
46,bigstep,HPR,beta4_bias,0.009253609999999999
47,bigstep,HPR,beta4_bias,0.008215025
48,bigstep,HPR,beta4_bias,0.03090705
49,bigstep,HPR,beta4_bias,0.02087225
50,bigstep,HPR,beta4_bias,9.623705e-4
51,bigstep,HPR,beta4_bias,0.0035924950000000002
52,bigstep,HPR,beta4_bias,0.01711555
53,bigstep,HPR,beta4_bias,0.00813898
54,bigstep,HPR,beta4_bias,0.02148215
55,bigstep,HPR,beta4_bias,0.0135665
56,bigstep,HPR,beta4_bias,0.008884590000000001
57,bigstep,HPR,beta4_bias,0.0014294400000000001
58,bigstep,HPR,beta4_bias,0.04303765
59,bigstep,HPR,beta4_bias,0.0034625949999999997
60,bigstep,HPR,beta4_bias,0.011907850000000001
