DSC,simulate,analyze,score,score.metric
52,bigstep,HPR_obs,rhat,0
53,bigstep,HPR_obs,rhat,0
54,bigstep,HPR_obs,rhat,0
55,bigstep,HPR_obs,rhat,0
56,bigstep,HPR_obs,rhat,0
57,bigstep,HPR_obs,rhat,0
58,bigstep,HPR_obs,rhat,0
59,bigstep,HPR_obs,rhat,0
60,bigstep,HPR_obs,rhat,0
61,bigstep,HPR_obs,rhat,0
62,bigstep,HPR_obs,rhat,0
63,bigstep,HPR_obs,rhat,0
64,bigstep,HPR_obs,rhat,0
65,bigstep,HPR_obs,rhat,0
66,bigstep,HPR_obs,rhat,0
67,bigstep,HPR_obs,rhat,0
68,bigstep,HPR_obs,rhat,0
69,bigstep,HPR_obs,rhat,0
70,bigstep,HPR_obs,rhat,0
71,bigstep,HPR_obs,rhat,0
72,bigstep,HPR_obs,rhat,0
73,bigstep,HPR_obs,rhat,0
74,bigstep,HPR_obs,rhat,0
75,bigstep,HPR_obs,rhat,0
76,bigstep,HPR_obs,rhat,0
77,bigstep,HPR_obs,rhat,0
78,bigstep,HPR_obs,rhat,0
79,bigstep,HPR_obs,rhat,0
80,bigstep,HPR_obs,rhat,0
81,bigstep,HPR_obs,rhat,0
82,bigstep,HPR_obs,rhat,0
83,bigstep,HPR_obs,rhat,0
84,bigstep,HPR_obs,rhat,0
85,bigstep,HPR_obs,rhat,0
86,bigstep,HPR_obs,rhat,0
87,bigstep,HPR_obs,rhat,0
88,bigstep,HPR_obs,rhat,0
89,bigstep,HPR_obs,rhat,0
90,bigstep,HPR_obs,rhat,0
91,bigstep,HPR_obs,rhat,0
92,bigstep,HPR_obs,rhat,0
93,bigstep,HPR_obs,rhat,0
94,bigstep,HPR_obs,rhat,0
95,bigstep,HPR_obs,rhat,0
96,bigstep,HPR_obs,rhat,0
97,bigstep,HPR_obs,rhat,0
98,bigstep,HPR_obs,rhat,0
99,bigstep,HPR_obs,rhat,0.16
100,bigstep,HPR_obs,rhat,0
1,bigstep,HPR_obs,min_samp_bulk,3247.1702008266348
2,bigstep,HPR_obs,min_samp_bulk,2105.2880887613264
3,bigstep,HPR_obs,min_samp_bulk,1691.725690253487
4,bigstep,HPR_obs,min_samp_bulk,1554.2278491763934
5,bigstep,HPR_obs,min_samp_bulk,1832.156223959139
6,bigstep,HPR_obs,min_samp_bulk,2111.763484061967
7,bigstep,HPR_obs,min_samp_bulk,1770.004763927395
8,bigstep,HPR_obs,min_samp_bulk,2069.149671292613
9,bigstep,HPR_obs,min_samp_bulk,3767.379448920854
10,bigstep,HPR_obs,min_samp_bulk,1404.8451892013513
11,bigstep,HPR_obs,min_samp_bulk,3603.772308842988
12,bigstep,HPR_obs,min_samp_bulk,1672.6316510888626
13,bigstep,HPR_obs,min_samp_bulk,1445.8351291035578
14,bigstep,HPR_obs,min_samp_bulk,7.107017311498905
15,bigstep,HPR_obs,min_samp_bulk,1311.6674405675751
16,bigstep,HPR_obs,min_samp_bulk,2146.8161456999796
17,bigstep,HPR_obs,min_samp_bulk,1748.583858215092
18,bigstep,HPR_obs,min_samp_bulk,2142.365875262281
19,bigstep,HPR_obs,min_samp_bulk,1179.4612016986182
20,bigstep,HPR_obs,min_samp_bulk,1667.0908919641925
21,bigstep,HPR_obs,min_samp_bulk,3458.6595729024516
22,bigstep,HPR_obs,min_samp_bulk,1227.418210112625
23,bigstep,HPR_obs,min_samp_bulk,1232.7351205713246
24,bigstep,HPR_obs,min_samp_bulk,2389.9017374921114
25,bigstep,HPR_obs,min_samp_bulk,1372.10043251272
26,bigstep,HPR_obs,min_samp_bulk,1982.6226047830996
27,bigstep,HPR_obs,min_samp_bulk,2169.123120685826
28,bigstep,HPR_obs,min_samp_bulk,2390.498801550855
29,bigstep,HPR_obs,min_samp_bulk,1989.3013544674448
30,bigstep,HPR_obs,min_samp_bulk,2152.0454854421037
31,bigstep,HPR_obs,min_samp_bulk,1673.07578723519
32,bigstep,HPR_obs,min_samp_bulk,1586.4944516757291
33,bigstep,HPR_obs,min_samp_bulk,2729.9785560878863
34,bigstep,HPR_obs,min_samp_bulk,1457.1725365349237
35,bigstep,HPR_obs,min_samp_bulk,1720.69400232105
36,bigstep,HPR_obs,min_samp_bulk,2113.131563980132
37,bigstep,HPR_obs,min_samp_bulk,2140.301467057193
38,bigstep,HPR_obs,min_samp_bulk,2826.5944563542917
39,bigstep,HPR_obs,min_samp_bulk,2071.6422346764743
40,bigstep,HPR_obs,min_samp_bulk,1524.8329000329645
41,bigstep,HPR_obs,min_samp_bulk,3037.657664743446
42,bigstep,HPR_obs,min_samp_bulk,1525.018562526632
43,bigstep,HPR_obs,min_samp_bulk,2619.931832834581
44,bigstep,HPR_obs,min_samp_bulk,3371.7601570984593
45,bigstep,HPR_obs,min_samp_bulk,1681.6460158418834
46,bigstep,HPR_obs,min_samp_bulk,2523.466322362819
47,bigstep,HPR_obs,min_samp_bulk,3326.8420021910906
48,bigstep,HPR_obs,min_samp_bulk,1400.488816523404
49,bigstep,HPR_obs,min_samp_bulk,1268.3409696537963
50,bigstep,HPR_obs,min_samp_bulk,1771.7456078599457
51,bigstep,HPR_obs,min_samp_bulk,1696.6547398702317
