DSC,simulate,analyze,score,score.metric
73,bigstep,HPR,mad,0.1985403710000001
74,bigstep,HPR,mad,0.21326645630000016
75,bigstep,HPR,mad,0.27066545405000014
76,bigstep,HPR,mad,0.19377106000000008
77,bigstep,HPR,mad,0.1355276387500001
78,bigstep,HPR,mad,0.39475119500000005
79,bigstep,HPR,mad,0.36258742685000006
80,bigstep,HPR,mad,0.22528058650000005
81,bigstep,HPR,mad,0.35437907
82,bigstep,HPR,mad,0.280222835
83,bigstep,HPR,mad,0.2649202080000001
84,bigstep,HPR,mad,0.16463298999999998
85,bigstep,HPR,mad,0.18766087499999987
86,bigstep,HPR,mad,0.28122245960000003
87,bigstep,HPR,mad,0.1911694215
88,bigstep,HPR,mad,0.1803470350000001
89,bigstep,HPR,mad,0.2176027160500001
90,bigstep,HPR,mad,0.29994680000000007
91,bigstep,HPR,mad,0.26521443595000005
92,bigstep,HPR,mad,0.19201285999999995
93,bigstep,HPR,mad,0.2988947139999999
94,bigstep,HPR,mad,0.4036140000000001
95,bigstep,HPR,mad,0.22321197349999994
96,bigstep,HPR,mad,0.18145819500000002
97,bigstep,HPR,mad,0.2826347133000001
98,bigstep,HPR,mad,0.20334438670000007
99,bigstep,HPR,mad,0.26904131
100,bigstep,HPR,mad,0.24627123200000006
1,bigstep,HPR,width,1.4287078994999998
2,bigstep,HPR,width,1.4760705117499997
3,bigstep,HPR,width,1.7929424865499999
4,bigstep,HPR,width,1.7203077532499997
5,bigstep,HPR,width,1.6939866080499997
6,bigstep,HPR,width,1.6322147519999997
7,bigstep,HPR,width,1.3169589517499996
8,bigstep,HPR,width,1.5742328474999996
9,bigstep,HPR,width,1.3584160299999999
10,bigstep,HPR,width,1.6298356297499994
11,bigstep,HPR,width,1.6624056442499997
12,bigstep,HPR,width,1.6102883419999998
13,bigstep,HPR,width,1.6374187397499995
14,bigstep,HPR,width,1.4271290739999996
15,bigstep,HPR,width,1.4520360602499998
16,bigstep,HPR,width,1.6590888089999998
17,bigstep,HPR,width,1.4579616889999998
18,bigstep,HPR,width,1.4235340877499996
19,bigstep,HPR,width,1.3389954634999994
